Recency,Frequency,Monetary,Cluster,PCA1,PCA2,Segment
214,1,92.72,1,-0.8870535642937902,0.9550607119766872,At Risk
71,2,948.88,0,-0.19463525096468134,-0.2833242220067027,Loyal Customers
75,5,1759.5,0,0.11029498211363396,-0.15924927866815639,Loyal Customers
60,1,397.12,0,-0.27927035641767267,-0.4248383202005656,Loyal Customers
3,7,1474.72,0,0.539858180956745,-0.7893789231513022,Loyal Customers
6,3,430.15000000000003,0,0.1041037277656142,-0.8777679553278688,Loyal Customers
3,6,1018.71,0,0.4200721371650046,-0.8270381037713893,Loyal Customers
337,2,293.0,1,-1.253591169781023,2.094279424157276,At Risk
38,6,6814.64,0,0.6943767600923525,-0.24931882037552924,Loyal Customers
262,1,215.05,1,-1.061218332300368,1.3949399799708246,At Risk
32,2,383.03,0,-0.08592782380231896,-0.6617306709341798,Loyal Customers
145,1,417.38,1,-0.601495677085174,0.3452721913062044,At Risk
283,1,312.38,1,-1.1343346364258315,1.5893599512792347,At Risk
59,4,2610.36,0,0.14333095065962886,-0.28285037970775734,Loyal Customers
173,1,134.1,1,-0.7280301695507443,0.585899036440357,At Risk
34,2,671.95,0,-0.07322614031217536,-0.6306218278825637,Loyal Customers
3,14,5591.42,3,1.4433808643438963,-0.48412858854179436,Big Spenders
144,4,2726.77,0,-0.1721330609073201,0.49158976436161006,Loyal Customers
5,25,3991.58,3,2.2881756195678205,-0.34969491563751803,Big Spenders
70,2,1118.99,0,-0.1788653958427665,-0.28471356277103105,Loyal Customers
66,8,1702.26,0,0.4036963426947834,-0.19189613191882338,Loyal Customers
29,2,325.96000000000004,0,-0.0785180689789917,-0.6914487037941724,Loyal Customers
267,4,354.09,1,-0.8073215391037597,1.4978230800782157,At Risk
22,1,843.64,0,-0.10318028531096213,-0.7486083777904414,Loyal Customers
31,2,1010.29,0,-0.03801098526576525,-0.642534556409986,Loyal Customers
97,1,131.81,0,-0.43881001565763084,-0.10195777059868075,Loyal Customers
295,1,311.55,1,-1.1800847688551526,1.6979152640357242,At Risk
135,6,1957.1000000000001,0,-0.016549308127933322,0.40973714305766573,Loyal Customers
79,3,1316.25,0,-0.11154358751293199,-0.17726137370736084,Loyal Customers
373,1,38.1,1,-1.4963103718292916,2.3914542857041603,At Risk
8,6,2170.78,0,0.4820479560010697,-0.7299134617021255,Loyal Customers
211,2,1106.4,1,-0.7166289861002143,0.9906835895498981,At Risk
52,1,521.2,0,-0.2400838201283985,-0.4916461253939287,Loyal Customers
138,1,147.12,0,-0.5938469453678081,0.26975665449535763,Loyal Customers
26,2,1568.23,0,0.020261830063906437,-0.662657482635597,Loyal Customers
283,1,559.12,1,-1.1169837741536495,1.600470648507475,At Risk
26,7,4009.34,0,0.6305178570697738,-0.46710905098048644,Loyal Customers
186,6,1607.0600000000002,1,-0.2353542780737662,0.8554937713799022,At Risk
84,2,380.64,0,-0.28409354434690487,-0.1912699794803719,Loyal Customers
327,2,599.97,1,-1.1939284361006484,2.017608370705423,At Risk
282,1,374.0,1,-1.1261938444793604,1.5830853080009573,At Risk
143,2,343.2300000000001,0,-0.5113754167047135,0.34095949653561164,Loyal Customers
58,2,2218.02,0,-0.05588936997375084,-0.3438169516560233,Loyal Customers
4,12,1535.77,0,0.9789397241691867,-0.6919551547018282,Loyal Customers
236,2,854.99,1,-0.829499424923912,1.2055973682319354,At Risk
45,3,573.22,0,-0.034333769719489066,-0.5183992812814622,Loyal Customers
276,1,298.0,1,-1.1086923137292732,1.525366685712459,At Risk
9,2,1463.04,0,0.07759482680466968,-0.8212338270390412,Loyal Customers
25,4,703.47,0,0.13869763574616692,-0.6763968796303207,Loyal Customers
88,1,309.05,0,-0.3920775982382213,-0.17542117269985405,Loyal Customers
63,3,1175.22,0,-0.060538522098647636,-0.32840220195198944,Loyal Customers
68,2,1378.4,0,-0.15300827934220912,-0.2911311169713831,Loyal Customers
214,2,354.12,1,-0.7809525788905938,0.9839566082181254,At Risk
24,1,376.71999999999997,0,-0.14362959371433412,-0.7515349947088059,Loyal Customers
186,3,331.0,1,-0.5882450397352297,0.7466576367664639,At Risk
31,1,176.55,0,-0.18435916412304545,-0.697202911318892,Loyal Customers
42,2,372.8,0,-0.1247236738373696,-0.5716974212615763,Loyal Customers
205,2,216.5,1,-0.7563612512621352,0.8963150666613162,At Risk
9,28,17654.54,3,3.4968878953439364,0.3531206389290396,Big Spenders
265,1,138.68,1,-1.078011644964337,1.4186492123196057,At Risk
18,2,496.06,0,-0.02467244499924578,-0.7833324012247705,Loyal Customers
12,5,2919.81,0,0.43177025129431185,-0.6771121528569307,Loyal Customers
176,2,750.0,1,-0.6084235342306017,0.6579062324486353,At Risk
40,5,2178.67,0,0.27303884791060407,-0.4571027342969941,Loyal Customers
23,8,3075.04,0,0.6639596489742802,-0.5192036735558819,Loyal Customers
3,5,1662.3,0,0.3776104354114068,-0.8151823185481889,Loyal Customers
5,5,2483.63,0,0.4277514176870428,-0.7600990639245239,Loyal Customers
149,2,363.65,1,-0.5327853568131857,0.3961753525440356,At Risk
139,4,2944.95,0,-0.13775231401242413,0.45616745218209265,Loyal Customers
128,1,594.0,0,-0.524345680681107,0.19938574552434707,Loyal Customers
8,6,1335.19,0,0.4232889100173924,-0.76754006256516,Loyal Customers
17,1,162.78,0,-0.13202041552226082,-0.824514443054489,Loyal Customers
9,37,16587.09,3,4.211297386028407,0.4591789225152846,Big Spenders
161,1,405.38,1,-0.6632618775140973,0.4895220817343557,At Risk
64,1,172.82,0,-0.31027381712243074,-0.3987409821343786,Loyal Customers
88,4,933.7,0,-0.0849942662303287,-0.09591801726063927,Loyal Customers
5,2,694.05,0,0.038749710114859975,-0.8920589937906405,Loyal Customers
35,5,2062.7000000000003,0,0.28392202396879096,-0.5075718142434581,Loyal Customers
312,1,117.85,1,-1.258435838160285,1.8430325977617403,At Risk
78,2,415.8,0,-0.25877519488004785,-0.2439830692087213,Loyal Customers
22,15,42055.96,3,4.022956833126256,1.3469323945101679,Big Spenders
24,3,607.53,0,0.04803951547718308,-0.706891506042391,Loyal Customers
2,7,2160.7,0,0.5919042349939168,-0.767538648210304,Loyal Customers
17,4,1063.9,0,0.1945044050662841,-0.7325618490860875,Loyal Customers
15,4,1504.27,0,0.2330867061205176,-0.730830778132746,Loyal Customers
26,1,114.14,0,-0.16970962596994868,-0.7452601855445791,Loyal Customers
64,8,11581.8,0,1.106045113043464,0.2348805739371978,Loyal Customers
55,2,899.69,0,-0.13717195749220945,-0.43032949690188826,Loyal Customers
131,3,675.6,0,-0.3545920240899524,0.2644584828072539,Loyal Customers
36,2,604.51,0,-0.0855838443526907,-0.6155598684503675,Loyal Customers
288,1,462.95,1,-1.142784725693804,1.6413870685285161,At Risk
144,6,1603.99,0,-0.07564897912523309,0.4752811226025831,Loyal Customers
16,7,2064.95,0,0.5318639931774015,-0.6451587998679018,Loyal Customers
31,8,4167.22,0,0.7103010357909638,-0.3976277050699058,Loyal Customers
2,3,1843.0,0,0.21868653253133477,-0.850344910843092,Loyal Customers
9,6,1064.07,0,0.4004159885174557,-0.7706992000655012,Loyal Customers
6,4,1387.79,0,0.2591646075855407,-0.8175203859155221,Loyal Customers
10,1,329.85,0,-0.0936184512625696,-0.8803370187774446,Loyal Customers
1,11,4757.16,0,1.1291729619479383,-0.5911692593307051,Loyal Customers
306,1,108.07,1,-1.2362776887036082,1.7882958607389225,At Risk
10,8,4017.54,0,0.7797360655387474,-0.5944049958234742,Loyal Customers
7,2,266.39,0,0.0010611816936792297,-0.8932177337000858,Loyal Customers
8,8,1856.63,0,0.6353952450424357,-0.7098095108548795,Loyal Customers
89,1,769.8100000000001,0,-0.36348440528665216,-0.14562376854742548,Loyal Customers
10,1,160.18,0,-0.10554971819019023,-0.8879772554586293,Loyal Customers
358,2,1660.9,1,-1.2373604483850216,2.345913136963963,At Risk
112,1,135.95,0,-0.4956335971810932,0.03396951306760585,Loyal Customers
7,4,405.47,0,0.1862797980740298,-0.8527048450853305,Loyal Customers
4,86,11189.91,3,8.149045674921599,1.0100249786052287,Big Spenders
198,1,144.8,1,-0.8224689211321562,0.812615623140932,At Risk
212,1,738.6,1,-0.8340197121916678,0.9660458940890447,At Risk
156,1,39.239999999999995,1,-0.6699707627942899,0.4277878517287654,At Risk
158,9,7374.900000000001,0,0.5400144950306439,0.9132117310587846,Loyal Customers
30,2,372.21999999999997,0,-0.07907269321077115,-0.6803162262896548,Loyal Customers
243,1,390.54,1,-0.9765325035669128,1.2309038690384422,At Risk
19,1,97.5,0,-0.14422622743945637,-0.8093552188658163,Loyal Customers
1,2,1239.38,0,0.09232813764801467,-0.9037003574255155,Loyal Customers
74,2,558.7,0,-0.2334958169707653,-0.27374584763471516,Loyal Customers
292,1,505.82,1,-1.1550006777933142,1.6795150663112826,At Risk
3,15,6924.110000000001,3,1.6248154204837624,-0.40699252518662743,Big Spenders
31,3,409.5,0,0.00746043078324221,-0.6524630584955977,Loyal Customers
23,2,503.76,0,-0.043169213738834755,-0.7377387171966884,Loyal Customers
23,4,414.76,0,0.12601071954579046,-0.7074962663861682,Loyal Customers
4,3,974.4200000000001,0,0.14999232123323716,-0.8713582694680908,Loyal Customers
85,1,211.32,0,-0.38752707199553327,-0.20697012454055613,Loyal Customers
22,4,1226.89,0,0.18692769550740004,-0.6799754594870666,Loyal Customers
196,3,455.88,1,-0.6175398968157754,0.8427748870166288,At Risk
107,3,534.85,0,-0.2731060913062938,0.04093513786380651,Loyal Customers
4,13,9785.970000000001,3,1.6468165404875463,-0.3033237554330549,Big Spenders
318,1,120.94999999999999,1,-1.2810637280724135,1.8974685345191586,At Risk
106,3,149.05,0,-0.2964280650152482,0.01451318100094947,Loyal Customers
12,18,5655.91,3,1.7645239065127165,-0.3312798513770531,Big Spenders
174,2,513.7,1,-0.6174249568276504,0.629166866936737,At Risk
56,1,81.57,0,-0.2862293784787306,-0.47524509288888683,Loyal Customers
323,1,229.46999999999997,1,-1.2924707913151987,1.9476021411157387,At Risk
372,1,50.550000000000004,1,-1.4916272353011686,2.382965518316648,At Risk
9,8,1646.8400000000001,0,0.6168350753587952,-0.7102069596910073,Loyal Customers
1,13,4810.9400000000005,0,1.3083932458657084,-0.5544974279971723,Loyal Customers
11,10,3466.2799999999997,0,0.912602030818188,-0.5759287128618638,Loyal Customers
53,5,3339.64,0,0.30517934090140386,-0.28718220031388664,Loyal Customers
73,3,789.89,0,-0.1257115644750108,-0.2552596977211986,Loyal Customers
7,1,204.0,0,-0.09104533544013671,-0.9131522136515346,Loyal Customers
16,28,7277.7,3,2.7405305403869304,-0.050802522723254126,Big Spenders
4,9,2616.38,0,0.7917710042965824,-0.6946704867016787,Loyal Customers
64,2,689.9,0,-0.1861933048255345,-0.3583318206448392,Loyal Customers
1,5,975.36,0,0.33691981538250226,-0.8642139941797843,Loyal Customers
114,6,6912.0,0,0.4118419692381314,0.4428189868478677,Loyal Customers
23,2,661.3199999999999,0,-0.03208952718778916,-0.7306437935714897,Loyal Customers
31,3,1247.5,0,0.06638894899710499,-0.6147279353811241,Loyal Customers
11,2,752.4399999999999,0,0.02000983663715197,-0.8351333494473042,Loyal Customers
52,2,1010.18,0,-0.11797931184320819,-0.45250230633818017,Loyal Customers
357,1,190.55,1,-1.424667667363212,2.2535288559459703,At Risk
55,2,642.77,0,-0.15523868171596317,-0.44189859932500347,Loyal Customers
74,2,921.88,0,-0.20795684412480983,-0.25739185955271693,Loyal Customers
138,3,881.07,0,-0.3667968163026359,0.33705652722360574,Loyal Customers
80,3,908.46,0,-0.14402720183421547,-0.18657475855382974,Loyal Customers
9,2,676.99,0,0.02231945479750164,-0.8566296427002965,Loyal Customers
273,1,516.42,1,-1.0819099843442073,1.5080539620014,At Risk
291,1,560.47,1,-1.1473500192262591,1.6729265640734496,At Risk
99,1,305.28000000000003,0,-0.43422682551807246,-0.07604763872077108,Loyal Customers
31,2,629.31,0,-0.06480166172055933,-0.6596900781333179,Loyal Customers
32,10,3237.54,0,0.8165563449099152,-0.3961916670832107,Loyal Customers
14,4,1819.41,0,0.25905513283736864,-0.7256894209193988,Loyal Customers
64,2,656.6800000000001,0,-0.18852934942585017,-0.3598277165754631,Loyal Customers
15,17,5836.86,3,1.6781062205790773,-0.3131085641218111,Big Spenders
212,1,348.15000000000003,1,-0.8614763230945349,0.9484639384565313,At Risk
78,3,1214.41,0,-0.11489737263953737,-0.19089661749195305,Loyal Customers
25,3,271.40000000000003,0,0.02059506298788702,-0.7129780425327941,Loyal Customers
250,1,183.4,1,-1.01775220735504,1.2849220934688004,At Risk
254,1,307.53,1,-1.0242539215189197,1.326709227414195,At Risk
72,1,248.61,0,-0.3354054095747064,-0.32293303486835445,Loyal Customers
191,1,346.98,1,-0.7815980066642445,0.7583740500105172,At Risk
13,4,1105.59,0,0.21266665251205233,-0.7668821117727208,Loyal Customers
373,1,205.86,1,-1.484513416918125,2.399008515123831,At Risk
24,2,470.8,0,-0.049294622234220646,-0.7301735146959041,Loyal Customers
82,1,115.46000000000001,0,-0.38284504655348967,-0.23843487031893834,Loyal Customers
10,2,344.0,0,-0.004904191549561211,-0.8625747850539699,Loyal Customers
1,24,4431.44,3,2.24661812595206,-0.38321065075578875,Big Spenders
192,1,228.8,1,-0.7937161219880139,0.7621017976284669,At Risk
267,1,177.15,1,-1.0829217125322628,1.4384802969177375,At Risk
130,1,919.61,0,-0.5090639407073516,0.23214673853666726,Loyal Customers
1,4,728.02,0,0.2318075351894334,-0.8924767689045289,Loyal Customers
3,26,12627.94,3,2.990822666567653,0.038226479376917,Big Spenders
4,5,220.10000000000002,0,0.27238666771828346,-0.8710751648515104,Loyal Customers
179,1,58.08,1,-0.756221811683733,0.6367722011920269,At Risk
12,11,28337.38,3,2.745459992747511,0.5701908691358648,Big Spenders
126,9,3613.63,0,0.39736509142621323,0.45426131837488826,Loyal Customers
4,2,303.75,0,0.015111294482322837,-0.9186835855628235,Loyal Customers
158,2,416.08000000000004,1,-0.563367281657204,0.479980790117406,At Risk
3,97,58762.08,2,12.463060134171366,3.331525099093748,Potential Loyalists
9,14,8910.82,3,1.6539566080267953,-0.280359729607134,Big Spenders
28,1,345.82,0,-0.16103308374777828,-0.7167288585395888,Loyal Customers
71,5,477.83,0,0.03539798867217374,-0.25316041548935986,Loyal Customers
276,8,7832.47,1,0.035169417027560566,1.9845191345546094,At Risk
21,12,1927.3200000000002,0,0.9417436850366833,-0.5204840252684787,Loyal Customers
71,1,74.39999999999999,0,-0.34384828403679774,-0.33982709829470614,Loyal Customers
33,10,6003.22,0,1.0072324975291416,-0.26260376177444267,Loyal Customers
1,28,28882.44,3,4.3168998005036805,0.7863176245960034,Big Spenders
99,1,207.35999999999999,0,-0.4411126017752341,-0.08045697434770338,Loyal Customers
234,1,101.19,1,-0.9626108943973914,1.136429928638961,At Risk
1,24,6424.09,3,2.386742125735895,-0.29348166140727344,Big Spenders
40,1,243.94,0,-0.21388909537221956,-0.6127238252469626,Loyal Customers
3,6,1098.48,0,0.4256815976637156,-0.8234460622787383,Loyal Customers
133,1,76.5,0,-0.5797747379241813,0.22132968413510049,Loyal Customers
44,4,1531.6200000000001,0,0.12458820083151978,-0.4671668797210765,Loyal Customers
373,1,350.06,1,-1.474373211277983,2.405501838218231,At Risk
60,2,786.54,0,-0.16416694989068306,-0.39017768593870367,Loyal Customers
31,7,1488.67,0,0.43422502914595557,-0.5353678171062725,Loyal Customers
1,24,12245.960000000001,3,2.7961385127689993,-0.03132297261674784,Big Spenders
12,4,2294.78,0,0.3000986488528017,-0.7223823006713,Loyal Customers
138,1,501.14,0,-0.5689521076374123,0.28569816796192793,Loyal Customers
22,8,984.91,0,0.5207884611275778,-0.6223715759768426,Loyal Customers
20,5,1197.81,0,0.2802172975536109,-0.6822586530658106,Loyal Customers
239,1,30.599999999999998,1,-0.9866130494030463,1.1784982155445705,At Risk
269,1,283.73,1,-1.0830422557856938,1.4613783734434664,At Risk
94,2,922.39,0,-0.2840739248310152,-0.07638108153005102,Loyal Customers
90,3,3756.33,0,0.01815976186228662,0.03215867652865086,Loyal Customers
5,8,2099.64,0,0.6639067537388129,-0.726014947361422,Loyal Customers
78,1,259.17,0,-0.3575087090979622,-0.2681611744612536,Loyal Customers
94,1,64.0,0,-0.4321555022252545,-0.13215942544226464,Loyal Customers
23,3,1073.3,0,0.08460030818276222,-0.6949672829642072,Loyal Customers
262,1,77.3,1,-1.0709049711833747,1.3887371002464586,At Risk
274,2,109.8,1,-1.02659209810095,1.5159183217399497,At Risk
86,4,1793.58,0,-0.016911842651157794,-0.07529641946033738,Loyal Customers
197,1,3096.0,1,-0.6111316283976022,0.9364587090382165,At Risk
56,5,2607.61,0,0.2422797367671469,-0.2929973245536924,Loyal Customers
11,8,3603.29,0,0.7467981812560539,-0.6040092743397754,Loyal Customers
22,6,962.39,0,0.34376639377229634,-0.6576357701402578,Loyal Customers
16,7,5064.94,0,0.742824572361657,-0.5100693106170788,Loyal Customers
108,3,422.47,0,-0.2848163481507787,0.044924059364887345,Loyal Customers
85,5,2388.75,0,0.11646763903252244,-0.04042025748094239,Loyal Customers
19,1,307.09,0,-0.12948776904751902,-0.7999173853890114,Loyal Customers
333,1,110.95,1,-1.3388816404402006,2.032759094270363,At Risk
40,4,618.52,0,0.07560920734003976,-0.5444813168688891,Loyal Customers
26,1,228.91,0,-0.16163895051003813,-0.7400920947571707,Loyal Customers
10,4,712.8000000000001,0,0.19646843342755377,-0.811717609468025,Loyal Customers
29,12,3683.26,0,1.034760958786104,-0.3690189573571291,Loyal Customers
14,4,1676.06,0,0.24897469956057003,-0.732144468530926,Loyal Customers
296,1,1257.8700000000001,1,-1.117346789144725,1.7495774252042195,At Risk
6,1,486.22,0,-0.06739185719536248,-0.9094932433748563,Loyal Customers
33,4,971.76,0,0.12710272558048852,-0.5919206612431317,Loyal Customers
49,4,1741.22,0,0.12028912639667887,-0.41248164276123755,Loyal Customers
95,4,1201.06,0,-0.0928469271873369,-0.020533067391358076,Loyal Customers
9,4,1429.35,0,0.25066418293226483,-0.7885007680430062,Loyal Customers
22,1,91.8,0,-0.1560499954946263,-0.7824637178410211,Loyal Customers
313,1,112.75,1,-1.262602119546556,1.8518523355011514,At Risk
122,4,1688.29,0,-0.16139117988230117,0.24574043688053043,Loyal Customers
46,2,1021.48,0,-0.09433880777561461,-0.5062898113857556,Loyal Customers
283,1,417.2,1,-1.1269636492191761,1.5940799937671335,At Risk
19,4,791.33,0,0.16772187174031572,-0.7267368894205641,Loyal Customers
36,4,1299.59,0,0.13873292969700077,-0.550010311038897,Loyal Customers
64,2,712.88,0,-0.18457734140243837,-0.3572970317078814,Loyal Customers
27,1,108.81,0,-0.1738920810545362,-0.7364508047005335,Loyal Customers
22,3,468.41,0,0.04587183202097347,-0.7312548581124461,Loyal Customers
4,2,353.65,0,0.018620283812718737,-0.9164365895682981,Loyal Customers
16,3,2742.82,0,0.22865519868400253,-0.6831345654612191,Loyal Customers
46,1,481.49,0,-0.22003036106568458,-0.5477306097136632,Loyal Customers
65,1,282.45,0,-0.30637223586588974,-0.3847549548067532,Loyal Customers
26,11,5725.47,0,1.1020737549092199,-0.3213315136257732,Loyal Customers
45,1,121.18,0,-0.2415598670786111,-0.5730047523901384,Loyal Customers
8,9,3957.78,0,0.8708682368703983,-0.5980697091840225,Loyal Customers
15,10,1668.95,0,0.7709824281015536,-0.6206648839994481,Loyal Customers
268,1,71.4,1,-1.094165744942669,1.442767767185225,At Risk
40,3,1575.89,0,0.05521264931573299,-0.5184960245682905,Loyal Customers
337,1,236.02,1,-1.345317253402265,2.074588556396817,At Risk
11,1,114.60000000000001,0,-0.11256257048015722,-0.8809803313035547,Loyal Customers
19,2,260.68,0,-0.04503211442166042,-0.7848821672452652,Loyal Customers
95,2,911.94,0,-0.28861642050421243,-0.06780225418283857,Loyal Customers
61,1,112.08,0,-0.30312213826789214,-0.4286242750204215,Loyal Customers
136,1,60.7,0,-0.5923087422967258,0.2477663823634085,Loyal Customers
11,4,1797.78,0,0.268957043609979,-0.7538115912935001,Loyal Customers
10,6,3401.2400000000002,0,0.5609591347645788,-0.6564070914223454,Loyal Customers
